time,field.model_name,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w,field.twist.linear.x,field.twist.linear.y,field.twist.linear.z,field.twist.angular.x,field.twist.angular.y,field.twist.angular.z,field.reference_frame
166608000000,human_drone,-0.6800000000000008,-0.6100000000000009,0.0,0.0,0.0,0.9961946980917455,-0.08715574274765824,0.0,0.0,0.0,0.0,0.0,0.0,
166794000000,human_drone,-0.6700000000000008,-0.6100000000000009,0.0,0.0,0.0,0.9961946980917455,-0.08715574274765824,0.0,0.0,0.0,0.0,0.0,0.0,
167476000000,human_drone,-0.6500000000000008,-0.6100000000000009,0.0,0.0,0.0,0.9961946980917455,-0.08715574274765824,0.0,0.0,0.0,0.0,0.0,0.0,
167516000000,human_drone,-0.6400000000000008,-0.6100000000000009,0.0,0.0,0.0,0.9961946980917455,-0.08715574274765824,0.0,0.0,0.0,0.0,0.0,0.0,
167554000000,human_drone,-0.6300000000000008,-0.6100000000000009,0.0,0.0,0.0,0.9961946980917455,-0.08715574274765824,0.0,0.0,0.0,0.0,0.0,0.0,
167588000000,human_drone,-0.6200000000000008,-0.6100000000000009,0.0,0.0,0.0,0.9961946980917455,-0.08715574274765824,0.0,0.0,0.0,0.0,0.0,0.0,
167638000000,human_drone,-0.6100000000000008,-0.6100000000000009,0.0,0.0,0.0,0.9961946980917455,-0.08715574274765824,0.0,0.0,0.0,0.0,0.0,0.0,
167672000000,human_drone,-0.6000000000000008,-0.6100000000000009,0.0,0.0,0.0,0.9961946980917455,-0.08715574274765824,0.0,0.0,0.0,0.0,0.0,0.0,
167694000000,human_drone,-0.5900000000000007,-0.6100000000000009,0.0,0.0,0.0,0.9961946980917455,-0.08715574274765824,0.0,0.0,0.0,0.0,0.0,0.0,
167750000000,human_drone,-0.5800000000000007,-0.6100000000000009,0.0,0.0,0.0,0.9961946980917455,-0.08715574274765824,0.0,0.0,0.0,0.0,0.0,0.0,
167852000000,human_drone,-0.5600000000000007,-0.6100000000000009,0.0,0.0,0.0,0.9961946980917455,-0.08715574274765824,0.0,0.0,0.0,0.0,0.0,0.0,
168314000000,human_drone,-0.5300000000000007,-0.6100000000000009,0.0,0.0,0.0,0.9961946980917455,-0.08715574274765824,0.0,0.0,0.0,0.0,0.0,0.0,
168458000000,human_drone,-0.5200000000000007,-0.6100000000000009,0.0,0.0,0.0,0.9961946980917455,-0.08715574274765824,0.0,0.0,0.0,0.0,0.0,0.0,
168476000000,human_drone,-0.5100000000000007,-0.6100000000000009,0.0,0.0,0.0,0.9961946980917455,-0.08715574274765824,0.0,0.0,0.0,0.0,0.0,0.0,
168808000000,human_drone,-0.5000000000000007,-0.6100000000000009,0.0,0.0,0.0,0.9961946980917455,-0.08715574274765824,0.0,0.0,0.0,0.0,0.0,0.0,
168990000000,human_drone,-0.49000000000000066,-0.6100000000000009,0.0,0.0,0.0,0.9961946980917455,-0.08715574274765824,0.0,0.0,0.0,0.0,0.0,0.0,
169204000000,human_drone,-0.48000000000000065,-0.6100000000000009,0.0,0.0,0.0,0.9961946980917455,-0.08715574274765824,0.0,0.0,0.0,0.0,0.0,0.0,
169590000000,human_drone,-0.47000000000000064,-0.6100000000000009,0.0,0.0,0.0,0.9961946980917455,-0.08715574274765824,0.0,0.0,0.0,0.0,0.0,0.0,
170084000000,human_drone,-0.46000000000000063,-0.6100000000000009,0.0,0.0,0.0,0.9961946980917455,-0.08715574274765824,0.0,0.0,0.0,0.0,0.0,0.0,
170140000000,human_drone,-0.4500000000000006,-0.6100000000000009,0.0,0.0,0.0,0.9961946980917455,-0.08715574274765824,0.0,0.0,0.0,0.0,0.0,0.0,
170184000000,human_drone,-0.4400000000000006,-0.6100000000000009,0.0,0.0,0.0,0.9961946980917455,-0.08715574274765824,0.0,0.0,0.0,0.0,0.0,0.0,
170224000000,human_drone,-0.4300000000000006,-0.6100000000000009,0.0,0.0,0.0,0.9961946980917455,-0.08715574274765824,0.0,0.0,0.0,0.0,0.0,0.0,
170400000000,human_drone,-0.4200000000000006,-0.6100000000000009,0.0,0.0,0.0,0.9961946980917455,-0.08715574274765824,0.0,0.0,0.0,0.0,0.0,0.0,
170962000000,human_drone,-0.4000000000000006,-0.6100000000000009,0.0,0.0,0.0,0.9961946980917455,-0.08715574274765824,0.0,0.0,0.0,0.0,0.0,0.0,
170992000000,human_drone,-0.39000000000000057,-0.6100000000000009,0.0,0.0,0.0,0.9961946980917455,-0.08715574274765824,0.0,0.0,0.0,0.0,0.0,0.0,
171074000000,human_drone,-0.37000000000000055,-0.6100000000000009,0.0,0.0,0.0,0.9961946980917455,-0.08715574274765824,0.0,0.0,0.0,0.0,0.0,0.0,
171088000000,human_drone,-0.36000000000000054,-0.6100000000000009,0.0,0.0,0.0,0.9961946980917455,-0.08715574274765824,0.0,0.0,0.0,0.0,0.0,0.0,
171192000000,human_drone,-0.3400000000000005,-0.6100000000000009,0.0,0.0,0.0,0.9961946980917455,-0.08715574274765824,0.0,0.0,0.0,0.0,0.0,0.0,
171246000000,human_drone,-0.3300000000000005,-0.6100000000000009,0.0,0.0,0.0,0.9961946980917455,-0.08715574274765824,0.0,0.0,0.0,0.0,0.0,0.0,
171290000000,human_drone,-0.3200000000000005,-0.6100000000000009,0.0,0.0,0.0,0.9961946980917455,-0.08715574274765824,0.0,0.0,0.0,0.0,0.0,0.0,
171304000000,human_drone,-0.3100000000000005,-0.6100000000000009,0.0,0.0,0.0,0.9961946980917455,-0.08715574274765824,0.0,0.0,0.0,0.0,0.0,0.0,
171360000000,human_drone,-0.3000000000000005,-0.6100000000000009,0.0,0.0,0.0,0.9961946980917455,-0.08715574274765824,0.0,0.0,0.0,0.0,0.0,0.0,
171410000000,human_drone,-0.2900000000000005,-0.6100000000000009,0.0,0.0,0.0,0.9961946980917455,-0.08715574274765824,0.0,0.0,0.0,0.0,0.0,0.0,
171448000000,human_drone,-0.28000000000000047,-0.6100000000000009,0.0,0.0,0.0,0.9961946980917455,-0.08715574274765824,0.0,0.0,0.0,0.0,0.0,0.0,
171512000000,human_drone,-0.26000000000000045,-0.6100000000000009,0.0,0.0,0.0,0.9961946980917455,-0.08715574274765824,0.0,0.0,0.0,0.0,0.0,0.0,
171542000000,human_drone,-0.25000000000000044,-0.6100000000000009,0.0,0.0,0.0,0.9961946980917455,-0.08715574274765824,0.0,0.0,0.0,0.0,0.0,0.0,
171676000000,human_drone,-0.23000000000000043,-0.6100000000000009,0.0,0.0,0.0,0.9961946980917455,-0.08715574274765824,0.0,0.0,0.0,0.0,0.0,0.0,
171738000000,human_drone,-0.2100000000000004,-0.6100000000000009,0.0,0.0,0.0,0.9961946980917455,-0.08715574274765824,0.0,0.0,0.0,0.0,0.0,0.0,
171814000000,human_drone,-0.1900000000000004,-0.6100000000000009,0.0,0.0,0.0,0.9961946980917455,-0.08715574274765824,0.0,0.0,0.0,0.0,0.0,0.0,
171864000000,human_drone,-0.18000000000000038,-0.6100000000000009,0.0,0.0,0.0,0.9961946980917455,-0.08715574274765824,0.0,0.0,0.0,0.0,0.0,0.0,
171886000000,human_drone,-0.17000000000000037,-0.6100000000000009,0.0,0.0,0.0,0.9961946980917455,-0.08715574274765824,0.0,0.0,0.0,0.0,0.0,0.0,
172020000000,human_drone,-0.14000000000000035,-0.6100000000000009,0.0,0.0,0.0,0.9961946980917455,-0.08715574274765824,0.0,0.0,0.0,0.0,0.0,0.0,
172054000000,human_drone,-0.13000000000000034,-0.6100000000000009,0.0,0.0,0.0,0.9961946980917455,-0.08715574274765824,0.0,0.0,0.0,0.0,0.0,0.0,
172748000000,human_drone,-0.11000000000000035,-0.6100000000000009,0.0,0.0,0.0,0.9961946980917455,-0.08715574274765824,0.0,0.0,0.0,0.0,0.0,0.0,
173168000000,human_drone,-0.09000000000000036,-0.6100000000000009,0.0,0.0,0.0,0.9961946980917455,-0.08715574274765824,0.0,0.0,0.0,0.0,0.0,0.0,
173836000000,human_drone,-0.08000000000000036,-0.6100000000000009,0.0,0.0,0.0,0.9990482215818578,-0.04361938736533589,0.0,0.0,0.0,0.0,0.0,0.0,
174098000000,human_drone,-0.08000000000000036,-0.6100000000000009,0.0,0.0,0.0,1.0,6.123233995736766e-17,0.0,0.0,0.0,0.0,0.0,0.0,
174278000000,human_drone,-0.08000000000000036,-0.6100000000000009,0.0,0.0,0.0,0.9990482215818578,0.04361938736533601,0.0,0.0,0.0,0.0,0.0,0.0,
174664000000,human_drone,-0.08000000000000036,-0.6100000000000009,0.0,0.0,0.0,0.9914448613738104,0.1305261922200517,0.0,0.0,0.0,0.0,0.0,0.0,
175532000000,human_drone,-0.08000000000000036,-0.6100000000000009,0.0,0.0,0.0,0.9762960071199334,0.2164396139381029,0.0,0.0,0.0,0.0,0.0,0.0,
175576000000,human_drone,-0.08000000000000036,-0.6100000000000009,0.0,0.0,0.0,0.9659258262890683,0.25881904510252074,0.0,0.0,0.0,0.0,0.0,0.0,
175732000000,human_drone,-0.08000000000000036,-0.6100000000000009,0.0,0.0,0.0,0.9537169507482269,0.30070579950427306,0.0,0.0,0.0,0.0,0.0,0.0,
176740000000,human_drone,-0.08000000000000036,-0.6100000000000009,0.0,0.0,0.0,0.9659258262890683,0.25881904510252074,0.0,0.0,0.0,0.0,0.0,0.0,
176936000000,human_drone,-0.08000000000000036,-0.6100000000000009,0.0,0.0,0.0,0.9762960071199334,0.2164396139381029,0.0,0.0,0.0,0.0,0.0,0.0,
177298000000,human_drone,-0.08000000000000036,-0.6100000000000009,0.0,0.0,0.0,0.9914448613738104,0.1305261922200517,0.0,0.0,0.0,0.0,0.0,0.0,
177332000000,human_drone,-0.08000000000000036,-0.6100000000000009,0.0,0.0,0.0,0.9961946980917455,0.08715574274765814,0.0,0.0,0.0,0.0,0.0,0.0,
177674000000,human_drone,-0.08000000000000036,-0.6100000000000009,0.0,0.0,0.0,0.9990482215818578,0.04361938736533601,0.0,0.0,0.0,0.0,0.0,0.0,
177870000000,human_drone,-0.08000000000000036,-0.6100000000000009,0.0,0.0,0.0,1.0,6.123233995736766e-17,0.0,0.0,0.0,0.0,0.0,0.0,
177910000000,human_drone,-0.08000000000000036,-0.6100000000000009,0.0,0.0,0.0,0.9990482215818578,-0.04361938736533589,0.0,0.0,0.0,0.0,0.0,0.0,
178534000000,human_drone,-0.08000000000000036,-0.6100000000000009,0.0,0.0,0.0,0.9914448613738104,-0.1305261922200516,0.0,0.0,0.0,0.0,0.0,0.0,
179376000000,human_drone,-0.08000000000000036,-0.6100000000000009,0.0,0.0,0.0,0.984807753012208,-0.1736481776669303,0.0,0.0,0.0,0.0,0.0,0.0,
180066000000,human_drone,-0.08000000000000036,-0.6100000000000009,0.0,0.0,0.0,0.9990482215818578,-0.04361938736533589,0.0,0.0,0.0,0.0,0.0,0.0,
180312000000,human_drone,-0.08000000000000036,-0.6100000000000009,0.0,0.0,0.0,1.0,6.123233995736766e-17,0.0,0.0,0.0,0.0,0.0,0.0,
181312000000,human_drone,-0.08000000000000036,-0.6100000000000009,0.0,0.0,0.0,0.9961946980917455,0.08715574274765814,0.0,0.0,0.0,0.0,0.0,0.0,
181816000000,human_drone,-0.08000000000000036,-0.6100000000000009,0.0,0.0,0.0,0.9914448613738104,0.1305261922200517,0.0,0.0,0.0,0.0,0.0,0.0,
182574000000,human_drone,-0.08000000000000036,-0.6100000000000009,0.0,0.0,0.0,0.984807753012208,0.17364817766693041,0.0,0.0,0.0,0.0,0.0,0.0,
182774000000,human_drone,-0.08000000000000036,-0.6100000000000009,0.0,0.0,0.0,0.9914448613738104,0.1305261922200517,0.0,0.0,0.0,0.0,0.0,0.0,
183000000000,human_drone,-0.08000000000000036,-0.6100000000000009,0.0,0.0,0.0,0.9961946980917455,0.08715574274765814,0.0,0.0,0.0,0.0,0.0,0.0,
184388000000,human_drone,-0.08000000000000036,-0.6100000000000009,0.0,0.0,0.0,0.9990482215818578,0.04361938736533601,0.0,0.0,0.0,0.0,0.0,0.0,
184830000000,human_drone,-0.08000000000000036,-0.6100000000000009,0.0,0.0,0.0,0.9961946980917455,0.08715574274765814,0.0,0.0,0.0,0.0,0.0,0.0,
186046000000,human_drone,-0.08000000000000036,-0.6100000000000009,0.0,0.0,0.0,0.9990482215818578,0.04361938736533601,0.0,0.0,0.0,0.0,0.0,0.0,
186468000000,human_drone,-0.08000000000000036,-0.6100000000000009,0.0,0.0,0.0,1.0,6.123233995736766e-17,0.0,0.0,0.0,0.0,0.0,0.0,
188080000000,human_drone,-0.08000000000000036,-0.6100000000000009,0.0,0.0,0.0,0.9990482215818578,-0.04361938736533589,0.0,0.0,0.0,0.0,0.0,0.0,
188602000000,human_drone,-0.08000000000000036,-0.6200000000000009,0.0,0.0,0.0,0.9990482215818578,-0.04361938736533589,0.0,0.0,0.0,0.0,0.0,0.0,
188648000000,human_drone,-0.08000000000000036,-0.6300000000000009,0.0,0.0,0.0,0.9990482215818578,-0.04361938736533589,0.0,0.0,0.0,0.0,0.0,0.0,
188662000000,human_drone,-0.08000000000000036,-0.6400000000000009,0.0,0.0,0.0,0.9990482215818578,-0.04361938736533589,0.0,0.0,0.0,0.0,0.0,0.0,
188692000000,human_drone,-0.08000000000000036,-0.6500000000000009,0.0,0.0,0.0,0.9990482215818578,-0.04361938736533589,0.0,0.0,0.0,0.0,0.0,0.0,
188724000000,human_drone,-0.08000000000000036,-0.6600000000000009,0.0,0.0,0.0,0.9990482215818578,-0.04361938736533589,0.0,0.0,0.0,0.0,0.0,0.0,
188828000000,human_drone,-0.08000000000000036,-0.6700000000000009,0.0,0.0,0.0,0.9990482215818578,-0.04361938736533589,0.0,0.0,0.0,0.0,0.0,0.0,
188898000000,human_drone,-0.08000000000000036,-0.690000000000001,0.0,0.0,0.0,0.9990482215818578,-0.04361938736533589,0.0,0.0,0.0,0.0,0.0,0.0,
188980000000,human_drone,-0.08000000000000036,-0.710000000000001,0.0,0.0,0.0,0.9990482215818578,-0.04361938736533589,0.0,0.0,0.0,0.0,0.0,0.0,
189016000000,human_drone,-0.08000000000000036,-0.720000000000001,0.0,0.0,0.0,0.9990482215818578,-0.04361938736533589,0.0,0.0,0.0,0.0,0.0,0.0,
189052000000,human_drone,-0.08000000000000036,-0.730000000000001,0.0,0.0,0.0,0.9990482215818578,-0.04361938736533589,0.0,0.0,0.0,0.0,0.0,0.0,
190244000000,human_drone,-0.08000000000000036,-0.720000000000001,0.0,0.0,0.0,0.9990482215818578,-0.04361938736533589,0.0,0.0,0.0,0.0,0.0,0.0,
190262000000,human_drone,-0.08000000000000036,-0.710000000000001,0.0,0.0,0.0,0.9990482215818578,-0.04361938736533589,0.0,0.0,0.0,0.0,0.0,0.0,
190878000000,human_drone,-0.08000000000000036,-0.6800000000000009,0.0,0.0,0.0,0.9990482215818578,-0.04361938736533589,0.0,0.0,0.0,0.0,0.0,0.0,
191050000000,human_drone,-0.08000000000000036,-0.6700000000000009,0.0,0.0,0.0,0.9990482215818578,-0.04361938736533589,0.0,0.0,0.0,0.0,0.0,0.0,
191068000000,human_drone,-0.08000000000000036,-0.6600000000000009,0.0,0.0,0.0,0.9990482215818578,-0.04361938736533589,0.0,0.0,0.0,0.0,0.0,0.0,
191296000000,human_drone,-0.08000000000000036,-0.6500000000000009,0.0,0.0,0.0,0.9990482215818578,-0.04361938736533589,0.0,0.0,0.0,0.0,0.0,0.0,
191482000000,human_drone,-0.08000000000000036,-0.6400000000000009,0.0,0.0,0.0,0.9990482215818578,-0.04361938736533589,0.0,0.0,0.0,0.0,0.0,0.0,
191662000000,human_drone,-0.08000000000000036,-0.6300000000000009,0.0,0.0,0.0,0.9990482215818578,-0.04361938736533589,0.0,0.0,0.0,0.0,0.0,0.0,
192762000000,human_drone,-0.08000000000000036,-0.6000000000000009,0.0,0.0,0.0,0.9990482215818578,-0.04361938736533589,0.0,0.0,0.0,0.0,0.0,0.0,
193690000000,human_drone,-0.08000000000000036,-0.5800000000000008,0.0,0.0,0.0,0.9990482215818578,-0.04361938736533589,0.0,0.0,0.0,0.0,0.0,0.0,
195396000000,human_drone,-0.08000000000000036,-0.5700000000000008,0.0,0.0,0.0,0.9990482215818578,-0.04361938736533589,0.0,0.0,0.0,0.0,0.0,0.0,
195582000000,human_drone,-0.07000000000000037,-0.5700000000000008,0.0,0.0,0.0,0.9990482215818578,-0.04361938736533589,0.0,0.0,0.0,0.0,0.0,0.0,
195792000000,human_drone,-0.060000000000000366,-0.5700000000000008,0.0,0.0,0.0,0.9990482215818578,-0.04361938736533589,0.0,0.0,0.0,0.0,0.0,0.0,
195826000000,human_drone,-0.050000000000000364,-0.5700000000000008,0.0,0.0,0.0,0.9990482215818578,-0.04361938736533589,0.0,0.0,0.0,0.0,0.0,0.0,
195966000000,human_drone,-0.04000000000000036,-0.5700000000000008,0.0,0.0,0.0,0.9990482215818578,-0.04361938736533589,0.0,0.0,0.0,0.0,0.0,0.0,
196124000000,human_drone,-0.03000000000000036,-0.5700000000000008,0.0,0.0,0.0,0.9990482215818578,-0.04361938736533589,0.0,0.0,0.0,0.0,0.0,0.0,
196488000000,human_drone,-0.020000000000000358,-0.5700000000000008,0.0,0.0,0.0,0.9990482215818578,-0.04361938736533589,0.0,0.0,0.0,0.0,0.0,0.0,
197028000000,human_drone,-3.5735303605122226e-16,-0.5700000000000008,0.0,0.0,0.0,0.9990482215818578,-0.04361938736533589,0.0,0.0,0.0,0.0,0.0,0.0,
197078000000,human_drone,0.009999999999999643,-0.5700000000000008,0.0,0.0,0.0,0.9990482215818578,-0.04361938736533589,0.0,0.0,0.0,0.0,0.0,0.0,
197146000000,human_drone,0.019999999999999643,-0.5700000000000008,0.0,0.0,0.0,0.9990482215818578,-0.04361938736533589,0.0,0.0,0.0,0.0,0.0,0.0,
197158000000,human_drone,0.029999999999999645,-0.5700000000000008,0.0,0.0,0.0,0.9990482215818578,-0.04361938736533589,0.0,0.0,0.0,0.0,0.0,0.0,
197204000000,human_drone,0.03999999999999965,-0.5700000000000008,0.0,0.0,0.0,0.9990482215818578,-0.04361938736533589,0.0,0.0,0.0,0.0,0.0,0.0,
197220000000,human_drone,0.04999999999999965,-0.5700000000000008,0.0,0.0,0.0,0.9990482215818578,-0.04361938736533589,0.0,0.0,0.0,0.0,0.0,0.0,
197380000000,human_drone,0.05999999999999965,-0.5700000000000008,0.0,0.0,0.0,0.9990482215818578,-0.04361938736533589,0.0,0.0,0.0,0.0,0.0,0.0,
197576000000,human_drone,0.06999999999999965,-0.5700000000000008,0.0,0.0,0.0,0.9990482215818578,-0.04361938736533589,0.0,0.0,0.0,0.0,0.0,0.0,
197758000000,human_drone,0.07999999999999964,-0.5700000000000008,0.0,0.0,0.0,0.9990482215818578,-0.04361938736533589,0.0,0.0,0.0,0.0,0.0,0.0,
197936000000,human_drone,0.08999999999999964,-0.5700000000000008,0.0,0.0,0.0,0.9990482215818578,-0.04361938736533589,0.0,0.0,0.0,0.0,0.0,0.0,
198294000000,human_drone,0.09999999999999963,-0.5700000000000008,0.0,0.0,0.0,0.9990482215818578,-0.04361938736533589,0.0,0.0,0.0,0.0,0.0,0.0,
198312000000,human_drone,0.10999999999999963,-0.5700000000000008,0.0,0.0,0.0,0.9990482215818578,-0.04361938736533589,0.0,0.0,0.0,0.0,0.0,0.0,
198484000000,human_drone,0.11999999999999962,-0.5700000000000008,0.0,0.0,0.0,0.9990482215818578,-0.04361938736533589,0.0,0.0,0.0,0.0,0.0,0.0,
198886000000,human_drone,0.12999999999999962,-0.5700000000000008,0.0,0.0,0.0,0.9990482215818578,-0.04361938736533589,0.0,0.0,0.0,0.0,0.0,0.0,
199388000000,human_drone,0.13999999999999962,-0.5700000000000008,0.0,0.0,0.0,0.9990482215818578,-0.04361938736533589,0.0,0.0,0.0,0.0,0.0,0.0,
199562000000,human_drone,0.13999999999999962,-0.5800000000000008,0.0,0.0,0.0,0.9990482215818578,-0.04361938736533589,0.0,0.0,0.0,0.0,0.0,0.0,
200080000000,human_drone,0.13999999999999962,-0.6000000000000009,0.0,0.0,0.0,0.9990482215818578,-0.04361938736533589,0.0,0.0,0.0,0.0,0.0,0.0,
200284000000,human_drone,0.13999999999999962,-0.6100000000000009,0.0,0.0,0.0,0.9990482215818578,-0.04361938736533589,0.0,0.0,0.0,0.0,0.0,0.0,
200312000000,human_drone,0.13999999999999962,-0.6200000000000009,0.0,0.0,0.0,0.9990482215818578,-0.04361938736533589,0.0,0.0,0.0,0.0,0.0,0.0,
200600000000,human_drone,0.13999999999999962,-0.6300000000000009,0.0,0.0,0.0,0.9990482215818578,-0.04361938736533589,0.0,0.0,0.0,0.0,0.0,0.0,
201010000000,human_drone,0.13999999999999962,-0.6400000000000009,0.0,0.0,0.0,0.9990482215818578,-0.04361938736533589,0.0,0.0,0.0,0.0,0.0,0.0,
201248000000,human_drone,0.14999999999999963,-0.6400000000000009,0.0,0.0,0.0,0.9990482215818578,-0.04361938736533589,0.0,0.0,0.0,0.0,0.0,0.0,
201400000000,human_drone,0.15999999999999964,-0.6400000000000009,0.0,0.0,0.0,0.9990482215818578,-0.04361938736533589,0.0,0.0,0.0,0.0,0.0,0.0,
201738000000,human_drone,0.17999999999999966,-0.6400000000000009,0.0,0.0,0.0,0.9990482215818578,-0.04361938736533589,0.0,0.0,0.0,0.0,0.0,0.0,
201776000000,human_drone,0.18999999999999967,-0.6400000000000009,0.0,0.0,0.0,0.9990482215818578,-0.04361938736533589,0.0,0.0,0.0,0.0,0.0,0.0,
202272000000,human_drone,0.2099999999999997,-0.6400000000000009,0.0,0.0,0.0,0.9990482215818578,-0.04361938736533589,0.0,0.0,0.0,0.0,0.0,0.0,
202442000000,human_drone,0.2199999999999997,-0.6400000000000009,0.0,0.0,0.0,0.9990482215818578,-0.04361938736533589,0.0,0.0,0.0,0.0,0.0,0.0,
202450000000,human_drone,0.2299999999999997,-0.6400000000000009,0.0,0.0,0.0,0.9990482215818578,-0.04361938736533589,0.0,0.0,0.0,0.0,0.0,0.0,
202620000000,human_drone,0.2399999999999997,-0.6400000000000009,0.0,0.0,0.0,0.9990482215818578,-0.04361938736533589,0.0,0.0,0.0,0.0,0.0,0.0,
202794000000,human_drone,0.24999999999999972,-0.6400000000000009,0.0,0.0,0.0,0.9990482215818578,-0.04361938736533589,0.0,0.0,0.0,0.0,0.0,0.0,
203140000000,human_drone,0.25999999999999973,-0.6400000000000009,0.0,0.0,0.0,0.9990482215818578,-0.04361938736533589,0.0,0.0,0.0,0.0,0.0,0.0,
203498000000,human_drone,0.27999999999999975,-0.6400000000000009,0.0,0.0,0.0,0.9990482215818578,-0.04361938736533589,0.0,0.0,0.0,0.0,0.0,0.0,
203862000000,human_drone,0.29999999999999977,-0.6400000000000009,0.0,0.0,0.0,0.9990482215818578,-0.04361938736533589,0.0,0.0,0.0,0.0,0.0,0.0,
204062000000,human_drone,0.3099999999999998,-0.6400000000000009,0.0,0.0,0.0,0.9990482215818578,-0.04361938736533589,0.0,0.0,0.0,0.0,0.0,0.0,
204220000000,human_drone,0.3199999999999998,-0.6400000000000009,0.0,0.0,0.0,0.9990482215818578,-0.04361938736533589,0.0,0.0,0.0,0.0,0.0,0.0,
204428000000,human_drone,0.3299999999999998,-0.6400000000000009,0.0,0.0,0.0,0.9990482215818578,-0.04361938736533589,0.0,0.0,0.0,0.0,0.0,0.0,
204458000000,human_drone,0.3399999999999998,-0.6400000000000009,0.0,0.0,0.0,0.9990482215818578,-0.04361938736533589,0.0,0.0,0.0,0.0,0.0,0.0,
205002000000,human_drone,0.3599999999999998,-0.6400000000000009,0.0,0.0,0.0,0.9990482215818578,-0.04361938736533589,0.0,0.0,0.0,0.0,0.0,0.0,
205036000000,human_drone,0.36999999999999983,-0.6400000000000009,0.0,0.0,0.0,0.9990482215818578,-0.04361938736533589,0.0,0.0,0.0,0.0,0.0,0.0,
205424000000,human_drone,0.37999999999999984,-0.6400000000000009,0.0,0.0,0.0,0.9990482215818578,-0.04361938736533589,0.0,0.0,0.0,0.0,0.0,0.0,
205438000000,human_drone,0.38999999999999985,-0.6400000000000009,0.0,0.0,0.0,0.9990482215818578,-0.04361938736533589,0.0,0.0,0.0,0.0,0.0,0.0,
205608000000,human_drone,0.39999999999999986,-0.6400000000000009,0.0,0.0,0.0,0.9990482215818578,-0.04361938736533589,0.0,0.0,0.0,0.0,0.0,0.0,
206324000000,human_drone,0.4299999999999999,-0.6400000000000009,0.0,0.0,0.0,0.9990482215818578,-0.04361938736533589,0.0,0.0,0.0,0.0,0.0,0.0,
206520000000,human_drone,0.4399999999999999,-0.6400000000000009,0.0,0.0,0.0,0.9990482215818578,-0.04361938736533589,0.0,0.0,0.0,0.0,0.0,0.0,
206552000000,human_drone,0.4499999999999999,-0.6400000000000009,0.0,0.0,0.0,0.9990482215818578,-0.04361938736533589,0.0,0.0,0.0,0.0,0.0,0.0,
206736000000,human_drone,0.4599999999999999,-0.6400000000000009,0.0,0.0,0.0,0.9990482215818578,-0.04361938736533589,0.0,0.0,0.0,0.0,0.0,0.0,
207144000000,human_drone,0.4699999999999999,-0.6400000000000009,0.0,0.0,0.0,0.9990482215818578,-0.04361938736533589,0.0,0.0,0.0,0.0,0.0,0.0,
207342000000,human_drone,0.4799999999999999,-0.6400000000000009,0.0,0.0,0.0,0.9990482215818578,-0.04361938736533589,0.0,0.0,0.0,0.0,0.0,0.0,
207722000000,human_drone,0.49999999999999994,-0.6400000000000009,0.0,0.0,0.0,0.9990482215818578,-0.04361938736533589,0.0,0.0,0.0,0.0,0.0,0.0,
208444000000,human_drone,0.5099999999999999,-0.6400000000000009,0.0,0.0,0.0,1.0,6.123233995736766e-17,0.0,0.0,0.0,0.0,0.0,0.0,
208826000000,human_drone,0.5199999999999999,-0.6400000000000009,0.0,0.0,0.0,0.9990482215818578,0.04361938736533601,0.0,0.0,0.0,0.0,0.0,0.0,
209382000000,human_drone,0.5199999999999999,-0.6400000000000009,0.0,0.0,0.0,0.9961946980917455,0.08715574274765814,0.0,0.0,0.0,0.0,0.0,0.0,
209588000000,human_drone,0.5199999999999999,-0.6400000000000009,0.0,0.0,0.0,0.9990482215818578,0.04361938736533601,0.0,0.0,0.0,0.0,0.0,0.0,
209828000000,human_drone,0.5199999999999999,-0.6400000000000009,0.0,0.0,0.0,1.0,6.123233995736766e-17,0.0,0.0,0.0,0.0,0.0,0.0,
212032000000,human_drone,0.5199999999999999,-0.6400000000000009,0.0,0.0,0.0,0.9914448613738104,-0.1305261922200516,0.0,0.0,0.0,0.0,0.0,0.0,
212056000000,human_drone,0.5299999999999999,-0.6400000000000009,0.0,0.0,0.0,0.9914448613738104,-0.1305261922200516,0.0,0.0,0.0,0.0,0.0,0.0,
212206000000,human_drone,0.5399999999999999,-0.6400000000000009,0.0,0.0,0.0,0.9914448613738104,-0.1305261922200516,0.0,0.0,0.0,0.0,0.0,0.0,
212730000000,human_drone,0.5499999999999999,-0.6400000000000009,0.0,0.0,0.0,0.9914448613738104,-0.1305261922200516,0.0,0.0,0.0,0.0,0.0,0.0,
213126000000,human_drone,0.57,-0.6400000000000009,0.0,0.0,0.0,0.9914448613738104,-0.1305261922200516,0.0,0.0,0.0,0.0,0.0,0.0,
216244000000,human_drone,0.6,-0.6400000000000009,0.0,0.0,0.0,1.0,6.123233995736766e-17,0.0,0.0,0.0,0.0,0.0,0.0,
217078000000,human_drone,0.6,-0.6400000000000009,0.0,0.0,0.0,0.9990482215818578,0.04361938736533601,0.0,0.0,0.0,0.0,0.0,0.0,
217534000000,human_drone,0.6,-0.6400000000000009,0.0,0.0,0.0,0.9990482215818578,-0.04361938736533589,0.0,0.0,0.0,0.0,0.0,0.0,
