,upper_arm_link_x,upper_arm_link_y,upper_arm_link_z,shoulder_link_x,shoulder_link_y,shoulder_link_z,forearm_link_x,forearm_link_y,forearm_link_z,wrist_1_link_x,wrist_1_link_y,wrist_1_link_z,wrist_2_link_x,wrist_2_link_y,wrist_2_link_z,wrist_3_link_x,wrist_3_link_y,wrist_3_link_z,distance
766,0.0,0.0,0.089159,0.0,0.0,0.089159,0.026692890378707246,0.012145840578145762,0.5131459905549941,0.3082010887282189,0.26015642162626346,0.3549762369666828,0.3942778008041044,0.29932318096611776,0.351053597419255,0.3908301396248457,0.2986650674359355,0.2688284764465595,2.544746389247658e-05
767,0.0,0.0,0.089159,0.0,0.0,0.089159,0.02669289037870753,0.012145840578145904,0.5131459905549941,0.3082010887282189,0.26015642162626346,0.3549762369666819,0.39427780080410446,0.2993231809661179,0.3510535974192539,0.3908301396248454,0.29866506743593524,0.2688284764465584,2.5447463893363317e-05
768,0.0,0.0,0.089159,0.0,0.0,0.089159,0.026692890378707246,0.012145840578145762,0.5131459905549941,0.3082010887282189,0.26015642162626346,0.3549762369666828,0.3942778008041044,0.29932318096611776,0.351053597419255,0.3908301396248457,0.2986650674359355,0.2688284764465595,2.5447463892522884e-05
769,0.0,0.0,0.089159,0.0,0.0,0.089159,0.02669289037870753,0.012145840578145904,0.5131459905549941,0.3082010887282191,0.2601564216262635,0.35497623696668246,0.39427780080410463,0.299323180966118,0.3510535974192548,0.39083013962484586,0.2986650674359355,0.2688284764465592,2.544746389340785e-05
770,0.0,0.0,0.089159,0.0,0.0,0.089159,0.026692890378707246,0.012145840578145762,0.5131459905549941,0.3082010887282187,0.26015642162626335,0.35497623696668223,0.3942778008041042,0.29932318096611765,0.35105359741925435,0.3908301396248452,0.2986650674359351,0.26882847644655883,2.5447463892501756e-05
771,0.0,0.0,0.089159,0.0,0.0,0.089159,0.026692890378707246,0.012145840578145762,0.5131459905549941,0.3082010887282187,0.26015642162626335,0.35497623696668223,0.39427780080410424,0.29932318096611776,0.35105359741925446,0.39083013962484536,0.2986650674359353,0.2688284764465589,2.5447463892509433e-05
772,0.0,0.0,0.089159,0.0,0.0,0.089159,0.02669289037870753,0.012145840578145904,0.5131459905549941,0.3082010887282189,0.26015642162626346,0.3549762369666819,0.39427780080410446,0.2993231809661179,0.3510535974192539,0.3908301396248455,0.29866506743593535,0.2688284764465584,2.5447463892515207e-05
773,0.0,0.0,0.089159,0.0,0.0,0.089159,0.026692890378707246,0.012145840578145762,0.5131459905549941,0.3082010887282187,0.26015642162626335,0.35497623696668223,0.39427780080410424,0.29932318096611776,0.35105359741925446,0.39083013962484536,0.2986650674359353,0.2688284764465589,2.544746389255383e-05
774,0.0,0.0,0.089159,0.0,0.0,0.089159,0.02669289037870753,0.012145840578145904,0.5131459905549941,0.3082010887282191,0.2601564216262635,0.35497623696668246,0.3942778008041047,0.299323180966118,0.3510535974192547,0.39083013962484575,0.29866506743593557,0.26882847644655905,2.544746389336736e-05
775,0.0,0.0,0.089159,0.0,0.0,0.089159,0.026692890378707246,0.012145840578145762,0.5131459905549941,0.3082010887282189,0.26015642162626346,0.3549762369666828,0.3942778008041044,0.29932318096611776,0.351053597419255,0.3908301396248457,0.2986650674359355,0.2688284764465595,2.5447463893355636e-05
776,0.0,0.0,0.089159,0.0,0.0,0.089159,0.026692890378707246,0.012145840578145762,0.5131459905549941,0.3082010887282189,0.26015642162626346,0.3549762369666828,0.3942778008041044,0.29932318096611776,0.351053597419255,0.3908301396248457,0.29866506743593535,0.2688284764465595,2.5447463893396172e-05
777,0.0,0.0,0.089159,0.0,0.0,0.089159,0.026692890378707534,0.012145840578145882,0.5131459905549941,0.3082010887282193,0.26015642162626323,0.3549762369666824,0.39427780080410485,0.2993231809661176,0.3510535974192546,0.3908301396248459,0.29866506743593524,0.268828476446559,2.5447463892546154e-05
